q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min
0.11881245,0.00180282,0.00178778,0.0017951,0.00179042,0.00178792,0.00177791,0.0017853,0.00177412,0.00176555,0.0017816,0.00177013,0.00179536,0.00178688,0.00178684,0.00178608,0.00176368,0.00179009,0.00178484,0.00179571,0.00178211,0.00178528,0.00177337,0.00178216,0.00176867,0.00178355,0.0017744,0.00178896,0.00177632,0.00178976,0.00178922,0.00179194,0.00178222,0.00179633,0.00179141,0.00177394,0.00178542,0.00178255,0.0017866,0.00180083,0.00178667,0.00177753,0.00176992,0.00178756,0.001775,0.00178342,0.00178963,0.0032927
0.12151997,0.00190167,0.0019036,0.00189883,0.00190135,0.001902,0.00188599,0.00189716,0.00187908,0.00188958,0.00189358,0.00187701,0.00189241,0.00189268,0.00190088,0.00188872,0.00186535,0.00189377,0.0018995,0.00188739,0.00189471,0.00189044,0.0018781,0.00191076,0.00188279,0.00190323,0.00188814,0.00190238,0.00188319,0.00189992,0.0018801,0.0018912,0.00191126,0.0019005,0.00190868,0.0018816,0.00190989,0.00188016,0.00189269,0.00189822,0.00189281,0.00189342,0.00188874,0.00188037,0.00189871,0.00189497,0.00188083,0.00357501
0.12405541,0.00165227,0.00164885,0.00164145,0.0016443,0.00164717,0.00164291,0.00164747,0.00162532,0.00165453,0.00164549,0.00163817,0.00163641,0.00165757,0.0016452,0.0016388,0.00162396,0.00164609,0.00163894,0.00165262,0.00163446,0.0016412,0.00162674,0.00164538,0.00164445,0.00165086,0.00163912,0.0016477,0.00163273,0.00164489,0.00164917,0.00164044,0.00163788,0.00164839,0.0016486,0.00162989,0.00164835,0.00164534,0.00164128,0.00166211,0.00164922,0.00164181,0.00164365,0.00164702,0.00163855,0.00163743,0.00163963,0.00302556
0.12696533,0.00184921,0.00184976,0.00184586,0.0018288,0.00184072,0.00183209,0.00183515,0.0018335,0.00183098,0.00183556,0.00183319,0.00183156,0.00183655,0.00183768,0.00183331,0.00181182,0.00185246,0.00184011,0.0018476,0.0018184,0.00183497,0.00183586,0.00183947,0.00184119,0.00183184,0.00183596,0.00183942,0.00181146,0.00183502,0.00184117,0.00183516,0.00185244,0.00183144,0.0018413,0.00183892,0.00183153,0.00184201,0.00181954,0.00184855,0.00183487,0.00184206,0.00183002,0.00183757,0.00183511,0.00183487,0.00183289,0.00355487
0.12946769,0.00162749,0.0016253,0.00162258,0.00161721,0.00162342,0.00160848,0.001618,0.00161565,0.00162646,0.00160511,0.00160612,0.00161446,0.00162536,0.0016249,0.00161452,0.0016094,0.00162485,0.0016172,0.00162685,0.00161008,0.00161416,0.00160603,0.00161787,0.00161048,0.00161229,0.00160919,0.00162433,0.00160174,0.0016244,0.00161749,0.00161356,0.00161912,0.00162632,0.00162335,0.00160542,0.00162443,0.0016172,0.00160771,0.00162547,0.00161359,0.00161428,0.0016098,0.00160933,0.00162069,0.00159729,0.00161673,0.00298429
0.13241553,0.00166486,0.00166631,0.00166858,0.00165818,0.00166812,0.00165404,0.0016603,0.00165119,0.00165461,0.0016542,0.00163683,0.00165869,0.0016502,0.00166816,0.00165475,0.00164109,0.0016647,0.00164932,0.00166803,0.00164525,0.00165417,0.0016461,0.00166866,0.0016478,0.00165324,0.00165091,0.00166866,0.00165581,0.00165707,0.0016692,0.00165246,0.00165314,0.00165308,0.00165361,0.00164099,0.00166217,0.00164999,0.0016617,0.00166318,0.0016521,0.00165319,0.00165408,0.00164146,0.00165765,0.00164315,0.00166094,0.00311722
0.13514807,0.00157946,0.00157628,0.00158119,0.00157283,0.00158548,0.00157065,0.00157192,0.00156205,0.00157743,0.00156543,0.00156725,0.00157073,0.00157251,0.00159071,0.00157462,0.00156396,0.00157347,0.00157667,0.0015801,0.00156812,0.0015753,0.00157262,0.00158235,0.00157505,0.00157682,0.00157273,0.00158674,0.00156088,0.00158823,0.00156735,0.00157733,0.00157108,0.00158253,0.00158421,0.00156591,0.00158551,0.00157887,0.0015731,0.00158486,0.00156622,0.00157639,0.00157146,0.00156811,0.00157208,0.00156842,0.0015802,0.00290546
0.1381549,0.00157849,0.00156633,0.00156841,0.00156769,0.00156805,0.00156885,0.00156871,0.00156899,0.00156245,0.00156076,0.00155833,0.00157614,0.00156561,0.00156445,0.00155792,0.00156146,0.00157053,0.00156289,0.00157737,0.00155351,0.0015711,0.00156712,0.00156782,0.00155171,0.00157545,0.00156865,0.00156779,0.00156029,0.00157166,0.00156644,0.00157128,0.00156658,0.00156912,0.00157898,0.0015572,0.00157314,0.00156423,0.0015657,0.00157472,0.00157414,0.00156559,0.00156307,0.00155389,0.00156646,0.00155378,0.00157046,0.00297514
0.14093849,0.00154155,0.001548,0.00154051,0.00154052,0.00154178,0.00152808,0.00154383,0.00152656,0.00153823,0.00153612,0.00152317,0.00153809,0.00153809,0.00154619,0.00154633,0.00152683,0.00154015,0.00154041,0.00155054,0.00153418,0.0015227,0.001533,0.00154164,0.00152789,0.00154371,0.0015341,0.00154369,0.00153523,0.00154724,0.0015309,0.00152721,0.00152851,0.0015429,0.00153821,0.00153255,0.00153868,0.00153396,0.00153527,0.00154022,0.00153537,0.00153265,0.00153206,0.00152994,0.00153165,0.001532,0.00152338,0.00283223
0.14399957,0.00151382,0.00150269,0.00150741,0.0014952,0.00150966,0.00150003,0.0015107,0.00149919,0.00150353,0.00149917,0.00150168,0.00149818,0.00150054,0.00150765,0.0015095,0.00148806,0.00150865,0.00150563,0.00151041,0.00150446,0.00150011,0.00149332,0.00150842,0.00150014,0.00150507,0.00150132,0.00151363,0.00148987,0.00150411,0.00149323,0.0015079,0.00150088,0.00150489,0.00151283,0.00149795,0.00149984,0.00150621,0.00150669,0.00151406,0.00149871,0.00149938,0.00150338,0.0014995,0.00151168,0.00150062,0.0014993,0.00282918
0.14690772,0.0015117,0.00151237,0.00150917,0.00151441,0.00151976,0.00150936,0.00151263,0.00150332,0.00150254,0.00150981,0.00149956,0.00150107,0.00150271,0.00151495,0.00150812,0.00150038,0.00150942,0.00150941,0.00152058,0.00149973,0.00150949,0.0015063,0.00150646,0.00150671,0.00150545,0.00150081,0.00152175,0.00149907,0.00151758,0.00150546,0.00151012,0.00151377,0.00151201,0.00151195,0.00150645,0.00151086,0.00151208,0.00150042,0.00151916,0.00150663,0.00150757,0.00150998,0.00151031,0.00150631,0.00150121,0.00150537,0.00280602
0.14998618,0.00140772,0.00139557,0.00139829,0.00140057,0.00140202,0.00139366,0.00140474,0.00139274,0.0014016,0.00139432,0.00138895,0.00139969,0.00139595,0.00140184,0.00139273,0.00138471,0.00140865,0.00139815,0.00139759,0.00138764,0.00139681,0.00139978,0.00139618,0.00139111,0.00139695,0.00139549,0.00140543,0.00138786,0.00139395,0.00139868,0.00140379,0.00139367,0.00140685,0.00139797,0.00138519,0.00139986,0.00139617,0.00140218,0.00140459,0.00139615,0.00139814,0.00139214,0.00138503,0.00139447,0.00139219,0.00139788,0.002606
0.15327623,0.00146208,0.00146589,0.00146699,0.00146318,0.00146847,0.00144936,0.00146104,0.00145426,0.00146421,0.00145434,0.00144463,0.0014605,0.0014656,0.00147117,0.00146198,0.00144635,0.00147254,0.00145972,0.00147534,0.0014532,0.00146474,0.00145186,0.00145304,0.00145637,0.00146343,0.00146543,0.00145855,0.00145038,0.00145901,0.00146028,0.00145787,0.00146744,0.00145903,0.00146281,0.00144959,0.00147145,0.00146052,0.00147051,0.00147098,0.00146515,0.00145083,0.00145411,0.00145111,0.00145123,0.00145227,0.00146705,0.0027649
0.156357,0.001344,0.00134544,0.00134245,0.00135081,0.00134395,0.00134444,0.00134759,0.00134245,0.0013441,0.00133712,0.00132754,0.00133763,0.00133606,0.00134814,0.0013402,0.00133037,0.00134516,0.00134527,0.00135503,0.00134656,0.00133963,0.00134033,0.00134444,0.00133746,0.00134429,0.00134767,0.0013478,0.00133339,0.00135082,0.00134149,0.00134498,0.00134339,0.00134743,0.00134686,0.00133785,0.00134926,0.00134852,0.00133967,0.00135073,0.00133705,0.00133588,0.0013371,0.0013429,0.00134279,0.00133888,0.00133729,0.00248609
0.15977053,0.00134083,0.00134114,0.00132932,0.00133801,0.00134128,0.0013333,0.00134769,0.00133183,0.00133422,0.00134275,0.00132413,0.0013333,0.00134312,0.00133931,0.00133247,0.00133238,0.00134182,0.00133929,0.00134203,0.00133498,0.00133317,0.00133382,0.001331,0.00133332,0.00133972,0.00133666,0.00133925,0.00132467,0.00134608,0.0013311,0.00133734,0.00133803,0.00133961,0.00133538,0.00133382,0.00134653,0.00134118,0.00133096,0.0013404,0.00133431,0.00132877,0.00132688,0.00133378,0.00132936,0.00133607,0.00134103,0.00249501
0.1629333,0.0013582,0.00136293,0.00136046,0.00135895,0.00137382,0.00135608,0.00136537,0.00136074,0.00135643,0.00135682,0.00135264,0.00135942,0.00135661,0.001363,0.00136009,0.0013555,0.00136904,0.0013604,0.00137074,0.00134874,0.00135679,0.00136184,0.00135754,0.001354,0.00136191,0.00136231,0.00136013,0.00135372,0.00135553,0.00136402,0.00135485,0.00135778,0.00135588,0.00136406,0.00135278,0.00135683,0.00136159,0.00136037,0.0013689,0.00135747,0.00136234,0.00135586,0.00135522,0.00135436,0.00135318,0.00135652,0.00253668
0.16625779,0.00126761,0.00127166,0.00127622,0.00126747,0.0012704,0.00126337,0.00127656,0.00126695,0.00126892,0.0012681,0.00125947,0.00126657,0.00127006,0.00127223,0.00126683,0.00126155,0.00127794,0.00127012,0.0012785,0.00126197,0.00127315,0.00126358,0.0012747,0.00126551,0.0012736,0.00126661,0.00126649,0.00126421,0.00127754,0.00126607,0.00126481,0.0012667,0.00126901,0.00127454,0.00126665,0.00127306,0.00127149,0.00126618,0.00127669,0.00126438,0.00126589,0.0012632,0.00126225,0.00126634,0.0012621,0.00126902,0.00242109
0.16984961,0.00128001,0.00128197,0.00127887,0.00127139,0.00128098,0.0012735,0.00128139,0.00126986,0.00127806,0.00126966,0.00126199,0.00128015,0.00127853,0.00128774,0.00128276,0.00126601,0.00127648,0.00127916,0.00128544,0.00127558,0.00127023,0.00127593,0.00127841,0.00127534,0.00128217,0.00127779,0.00127774,0.00127197,0.0012729,0.00127902,0.00127373,0.00127592,0.00127754,0.00128209,0.0012629,0.00128198,0.00128262,0.00127608,0.00128244,0.00127407,0.00127662,0.00126993,0.00127351,0.00126809,0.00126749,0.00127599,0.00238895
0.17320573,0.00124195,0.00124359,0.00124324,0.00123329,0.00123872,0.00123931,0.00124118,0.00124186,0.00123814,0.00122736,0.00122743,0.00123722,0.00124032,0.00124448,0.00123752,0.00122526,0.00124624,0.00124308,0.00124287,0.00123393,0.00123857,0.00122817,0.00124308,0.00123887,0.00123945,0.0012354,0.00124305,0.00123318,0.0012486,0.00123745,0.00123995,0.00123383,0.00124193,0.00124035,0.00124219,0.00124303,0.0012437,0.00122941,0.00124246,0.00124329,0.00123651,0.00123996,0.00123046,0.0012377,0.00123545,0.00123633,0.00231969
0.17683768,0.00119703,0.00119599,0.00118626,0.0011895,0.00118998,0.00118746,0.00118977,0.00118202,0.00119196,0.00118506,0.00118207,0.00119075,0.00119202,0.00119315,0.0011823,0.00118026,0.00119786,0.00119255,0.00119769,0.00118168,0.00118205,0.00117967,0.00119182,0.0011911,0.00118821,0.00118649,0.00119342,0.00118529,0.00119637,0.00119152,0.00119046,0.00119001,0.00119153,0.00119071,0.00118901,0.00119433,0.00118977,0.00119006,0.00119458,0.00119203,0.00118877,0.00118775,0.00118992,0.0011911,0.00118917,0.00118645,0.00223886
0.18056641,0.00122303,0.00122287,0.00121949,0.00121963,0.00121616,0.00121033,0.00122169,0.00120904,0.00122107,0.00120972,0.00121526,0.00121684,0.00121227,0.00122206,0.0012175,0.00120878,0.00121976,0.001216,0.00122403,0.00121155,0.00121232,0.00121596,0.00121818,0.00121853,0.00121561,0.00121191,0.00122389,0.0012114,0.00122143,0.00122156,0.00121882,0.00121661,0.00122838,0.00122166,0.00121027,0.00121732,0.00121587,0.00121364,0.00121982,0.00121419,0.00121312,0.001213,0.00121643,0.00121802,0.00121381,0.00121572,0.00227081
0.18406485,0.00116223,0.00116693,0.00116212,0.00115751,0.00116474,0.00116153,0.00116792,0.00115452,0.00116194,0.00116073,0.00115114,0.00115906,0.00116435,0.00116309,0.00116322,0.00115208,0.00116277,0.0011625,0.00116817,0.00116028,0.00116191,0.00115893,0.00116129,0.00115763,0.00116199,0.00116168,0.00116176,0.00115732,0.00116328,0.00116326,0.00116064,0.001161,0.00116333,0.00116561,0.00115771,0.00116851,0.00116286,0.00116005,0.00116771,0.00115911,0.00116012,0.00115299,0.00116101,0.0011609,0.00116014,0.00116019,0.00215991
0.18784592,0.001117,0.00111521,0.00111504,0.00111563,0.00112523,0.00111308,0.00112339,0.00111766,0.00111801,0.00110972,0.00111206,0.00111025,0.00112164,0.00111543,0.00111014,0.0011079,0.00112222,0.00111942,0.00112291,0.00111181,0.00111365,0.00111831,0.00111287,0.00111403,0.00112294,0.00111133,0.00112376,0.00110603,0.00112051,0.00111268,0.00111833,0.00111853,0.00112208,0.0011178,0.00111542,0.00112218,0.00112103,0.00111304,0.00112835,0.00111907,0.00110909,0.00111336,0.00111344,0.00111879,0.0011135,0.00111483,0.00213471
0.19181261,0.001121,0.00112475,0.00112088,0.00112074,0.00112124,0.00112365,0.00112176,0.00111555,0.00111984,0.00111288,0.00111327,0.00112023,0.00112156,0.00112418,0.0011221,0.0011177,0.00112718,0.00112498,0.0011242,0.00111667,0.00111595,0.00111824,0.00112222,0.00111884,0.00112072,0.0011209,0.00111952,0.00111495,0.00112105,0.0011201,0.0011246,0.00111871,0.00112444,0.00112451,0.00111448,0.00111983,0.0011207,0.00111815,0.0011289,0.00111608,0.00111868,0.00111785,0.00111652,0.00112156,0.00111897,0.00112099,0.00211312
0.19560274,0.00111232,0.00110983,0.00110764,0.0011007,0.00110566,0.00110249,0.00111046,0.00110469,0.00110889,0.00109743,0.00110112,0.00110453,0.00110869,0.00110772,0.00110692,0.00109427,0.00110622,0.00110712,0.00110954,0.00109959,0.00111094,0.00110118,0.00110442,0.00110211,0.00110611,0.00110298,0.00111027,0.00109778,0.00110913,0.0011023,0.00110814,0.00110578,0.00110433,0.00111068,0.00110354,0.00111469,0.00110492,0.00110736,0.00111349,0.00110352,0.00110536,0.00110528,0.00110313,0.00110971,0.00110641,0.00110407,0.0020594
0.19948646,0.00106289,0.00106743,0.00105884,0.00106029,0.00106236,0.00105931,0.00106434,0.00105999,0.00106138,0.00105979,0.00105225,0.00106116,0.0010634,0.00105993,0.00105896,0.00105461,0.00106196,0.00105919,0.00106021,0.00105854,0.00106074,0.00105896,0.00106302,0.00105619,0.00105749,0.00106192,0.00106222,0.00105511,0.00106395,0.00105647,0.00105883,0.00105824,0.00106028,0.00106564,0.0010508,0.00106473,0.00106037,0.00106013,0.0010648,0.00105929,0.0010557,0.00105653,0.00105509,0.00105696,0.0010554,0.00106033,0.00198473
0.20366304,0.00104788,0.00104813,0.00103902,0.00103815,0.00104305,0.00104225,0.00104202,0.00103867,0.00104017,0.00103838,0.00103099,0.00104009,0.00104351,0.00104621,0.0010411,0.0010347,0.00104512,0.00104961,0.00104764,0.00104669,0.00103744,0.00103848,0.0010407,0.0010415,0.00104043,0.00104128,0.00104783,0.00103453,0.00104497,0.00104157,0.00103962,0.00103863,0.00104749,0.00104497,0.0010335,0.00104384,0.00104594,0.0010407,0.00104838,0.00103781,0.00104191,0.00103726,0.00103998,0.00103708,0.0010395,0.00104371,0.00197362
0.20782055,0.00104396,0.00104219,0.00103995,0.0010372,0.0010334,0.00103774,0.00104315,0.00103262,0.00104375,0.00103416,0.00102806,0.0010362,0.00104081,0.00104558,0.00103505,0.00103516,0.00103959,0.00103909,0.00104572,0.00103503,0.00103527,0.00103515,0.00104045,0.00103944,0.00104721,0.0010344,0.00104026,0.00103435,0.00104214,0.00103583,0.00104101,0.00104025,0.00103929,0.00104376,0.00103413,0.00104021,0.00104045,0.00104006,0.00104665,0.00103413,0.00103931,0.00103737,0.00103229,0.00103776,0.00103434,0.00103712,0.00198047
0.21185835,0.00102245,0.0010201,0.00101759,0.00101341,0.00101673,0.00101183,0.00102122,0.00101196,0.00101638,0.00101505,0.00100844,0.00101399,0.00101884,0.00102621,0.00101862,0.00101229,0.00101954,0.00101857,0.00102148,0.00101731,0.00101441,0.00101362,0.00101777,0.00101639,0.00101969,0.00101299,0.00101866,0.00101508,0.00101964,0.00101956,0.0010147,0.00101794,0.00102279,0.0010219,0.00101212,0.00102055,0.00101688,0.0010166,0.001024,0.00101724,0.00101846,0.00101564,0.00101673,0.00102071,0.00101303,0.00101363,0.00190527
0.21604554,0.00097453,0.0009763,0.0009746,0.00097111,0.00097528,0.00097063,0.00096934,0.00096761,0.00097309,0.00097183,0.00096248,0.00096985,0.00097758,0.00097514,0.00097533,0.00096628,0.00097396,0.00097587,0.00097627,0.00096807,0.00096722,0.00096679,0.0009707,0.00096765,0.00097587,0.00096642,0.00097489,0.00097039,0.00097414,0.00097223,0.00097686,0.00096933,0.00097528,0.00097453,0.00096715,0.0009792,0.00097436,0.00097334,0.00097802,0.00096673,0.00096814,0.00096836,0.00097001,0.00097217,0.00097013,0.00096947,0.0018084
0.22049345,0.00095609,0.00095359,0.00095394,0.00095281,0.00095646,0.00094792,0.00095635,0.00094765,0.00095443,0.00095225,0.00094738,0.00094936,0.00095368,0.00095768,0.00095259,0.00094621,0.00095906,0.00095645,0.00095568,0.00094949,0.00095193,0.00095442,0.00095474,0.00095239,0.00095502,0.00095216,0.00095571,0.00094726,0.00095615,0.00095214,0.00095919,0.0009539,0.00095681,0.00095918,0.00095313,0.00095821,0.00095273,0.00095515,0.00095963,0.00095575,0.00094931,0.00094904,0.00095265,0.00095472,0.00095317,0.00094968,0.0017979
0.22500304,0.00095243,0.00094886,0.00094673,0.00094643,0.00095434,0.00094939,0.00095257,0.00094689,0.00095173,0.00094519,0.0009393,0.00094683,0.00094917,0.00095005,0.00094632,0.00094389,0.00094821,0.00094799,0.00095119,0.00094582,0.00095287,0.00094377,0.00095154,0.00094616,0.00094895,0.0009475,0.00095571,0.00094676,0.00095112,0.00094341,0.0009459,0.0009427,0.00095078,0.0009458,0.00094293,0.00095108,0.00094744,0.00094541,0.00095465,0.00094742,0.00094806,0.00094324,0.00094578,0.00094429,0.00094772,0.00094416,0.00177381
0.22948517,0.00093494,0.00093369,0.0009331,0.00093279,0.00093558,0.00092572,0.00093574,0.00093347,0.00093559,0.00093084,0.00092575,0.00093409,0.00093571,0.00093678,0.00093269,0.00092165,0.00093316,0.00093701,0.00093551,0.0009332,0.0009355,0.00093497,0.00093642,0.0009301,0.00093507,0.00093155,0.0009352,0.00092925,0.00093699,0.00093517,0.00093424,0.00093131,0.00093716,0.00093887,0.00092704,0.00093699,0.00093984,0.00093204,0.00094285,0.00093081,0.00093177,0.00092895,0.00093048,0.00093407,0.00093352,0.0009328,0.00176538
0.2339564,0.00091731,0.00091608,0.00091182,0.00091265,0.00091335,0.00091183,0.00091643,0.0009083,0.00091295,0.00090962,0.00090368,0.00091494,0.00091159,0.00091168,0.00091565,0.00090485,0.00091454,0.00091344,0.00091803,0.00091059,0.00091382,0.00090981,0.00091391,0.00090821,0.00091479,0.00091225,0.00091317,0.00090836,0.00091607,0.00091477,0.00091203,0.00091102,0.0009173,0.00091737,0.00090932,0.00091462,0.00091667,0.00091139,0.00091464,0.0009134,0.00091189,0.00090969,0.00091086,0.00091085,0.00090994,0.00091179,0.00170209
0.23854143,0.00088335,0.00088257,0.0008822,0.00088158,0.00088191,0.00088191,0.00088272,0.00087708,0.00088174,0.00087839,0.00087575,0.00088384,0.00088187,0.00088232,0.00088034,0.00087353,0.00088427,0.00088456,0.00088732,0.00088087,0.00088154,0.00087824,0.00088485,0.00087546,0.00088363,0.00088169,0.00088315,0.00087952,0.00088141,0.00088231,0.00087817,0.00088177,0.00088833,0.00088132,0.00087921,0.00088505,0.00088027,0.00088089,0.00088526,0.00087877,0.00088206,0.00088084,0.00087734,0.00088302,0.00087735,0.0008814,0.00166536
0.24336486,0.00086629,0.00086275,0.00087075,0.00086645,0.00086692,0.00086223,0.00086589,0.00086159,0.00086442,0.00085905,0.00086015,0.00086169,0.00086482,0.00086571,0.00086132,0.00085712,0.00086513,0.00086816,0.00087195,0.00086113,0.00086166,0.00086295,0.00086747,0.00086129,0.00086605,0.00086465,0.00086876,0.0008613,0.00087224,0.0008644,0.00086234,0.00086227,0.00086647,0.00086638,0.00086249,0.00086646,0.00086527,0.00086475,0.00086936,0.00086301,0.00086019,0.0008636,0.00086353,0.00086426,0.00086089,0.00086334,0.00160893
0.24824045,0.00085259,0.00085173,0.00085058,0.00084928,0.00085124,0.00084806,0.00084889,0.00084558,0.00084655,0.00084827,0.00084366,0.00085023,0.00085015,0.0008503,0.00085117,0.00084059,0.00085216,0.00084925,0.00085737,0.00084513,0.00084732,0.00084734,0.00085007,0.00084659,0.00085034,0.00084833,0.00085209,0.00084385,0.00085118,0.00084847,0.00085141,0.0008488,0.00084984,0.00084861,0.00084552,0.00085027,0.00085305,0.00084999,0.00085281,0.0008498,0.00084646,0.00084606,0.00084886,0.00084826,0.00084871,0.00084814,0.00159719
0.25322799,0.00083134,0.00083549,0.00083108,0.00082977,0.00083557,0.00082736,0.00083229,0.00082568,0.0008285,0.00082949,0.00082606,0.00082928,0.0008303,0.00083278,0.00082932,0.00082317,0.00083296,0.00083294,0.00083282,0.0008291,0.0008268,0.0008268,0.00083076,0.0008258,0.00083036,0.00082942,0.00083585,0.00082417,0.00083421,0.00082949,0.00083029,0.00082876,0.00083304,0.0008333,0.00082558,0.00083143,0.00082796,0.00082876,0.0008344,0.00082826,0.00082792,0.00082702,0.00082724,0.00083226,0.00082623,0.00082965,0.00156603
0.25831915,0.0008182,0.00081666,0.00081551,0.00081302,0.00081736,0.00081303,0.00081672,0.00081613,0.00081828,0.00081599,0.00080919,0.00081736,0.00081626,0.00082028,0.000816,0.00081217,0.00082038,0.00081773,0.00082034,0.00081483,0.00081445,0.00081248,0.00081668,0.00081566,0.00081822,0.0008171,0.00081765,0.00081305,0.00082118,0.00081478,0.00081574,0.00081797,0.00081867,0.00082037,0.0008125,0.00082051,0.00081848,0.00081554,0.00082431,0.00081511,0.00081541,0.00081676,0.00081202,0.0008147,0.00081173,0.00081794,0.00151364
0.26342702,0.00080488,0.00080386,0.00080633,0.00080298,0.00080219,0.00079881,0.00080326,0.00079827,0.0008011,0.00080018,0.00079545,0.00080161,0.00080077,0.00080399,0.00080039,0.00079558,0.00080663,0.00080305,0.0008062,0.00080193,0.00080022,0.00079914,0.0008051,0.00080131,0.00080415,0.00079996,0.0008056,0.00079743,0.00080556,0.00080047,0.00080347,0.00080161,0.00080545,0.00080406,0.0008005,0.00080582,0.00080535,0.00080339,0.00080582,0.00079933,0.00079969,0.00079968,0.00080157,0.00079956,0.00079899,0.00080287,0.00151288
0.26862376,0.00078584,0.00078455,0.00078303,0.00077949,0.00078205,0.0007782,0.00078416,0.00077929,0.00078205,0.00077727,0.00077443,0.00078256,0.00078214,0.00077989,0.0007787,0.0007763,0.00078225,0.00078248,0.00078584,0.00077892,0.00078102,0.00077871,0.0007803,0.00078133,0.00078359,0.0007836,0.00078206,0.00077781,0.00078402,0.00077963,0.00077999,0.00077829,0.00078438,0.00078338,0.00077607,0.00078447,0.00078106,0.00077794,0.00078478,0.00077977,0.00077952,0.00077804,0.00077833,0.00078124,0.00077889,0.00078574,0.00147648
0.27394112,0.00077295,0.00076925,0.00077007,0.00076735,0.00076923,0.00076598,0.00076806,0.0007676,0.00076839,0.0007662,0.00076386,0.0007684,0.00076957,0.00076934,0.00076642,0.00076171,0.0007716,0.00077106,0.00077459,0.00077041,0.00076788,0.00076602,0.00077138,0.00077001,0.0007713,0.00076902,0.00077082,0.00076395,0.00077128,0.00076876,0.0007685,0.0007661,0.00077399,0.00076901,0.00076648,0.00077412,0.00076828,0.0007692,0.0007732,0.00076562,0.00076953,0.00076834,0.00076963,0.0007692,0.00076867,0.00076888,0.00144597
0.27942287,0.00075071,0.00075196,0.00075172,0.00074732,0.00075088,0.00074699,0.00074992,0.00074599,0.00074725,0.00074852,0.00074216,0.00075053,0.0007495,0.00075367,0.0007486,0.00074346,0.00075295,0.00074978,0.00075505,0.0007459,0.00074691,0.00074609,0.00075216,0.00074709,0.00075054,0.00075101,0.00075106,0.00074591,0.00075188,0.0007464,0.00075127,0.00075053,0.00075094,0.0007519,0.00074612,0.00075162,0.00075161,0.00074898,0.00075059,0.00074816,0.00074847,0.00074801,0.00074798,0.00074967,0.00074808,0.00074688,0.00141273
0.28490602,0.00074281,0.00073814,0.00074019,0.00073619,0.00074009,0.00073334,0.00074207,0.0007372,0.00073974,0.00073643,0.00073411,0.00073921,0.00073826,0.00074008,0.00073736,0.0007354,0.00074162,0.00074137,0.00074207,0.00073912,0.00073704,0.00073617,0.00073957,0.00073733,0.00074,0.00073862,0.00074153,0.00073746,0.00074337,0.00073785,0.00074041,0.0007369,0.00074255,0.00074241,0.00073578,0.00074121,0.0007422,0.00073721,0.00074202,0.00073919,0.00073761,0.00073787,0.00074,0.00073925,0.00073621,0.00073642,0.00137769
0.29044932,0.00072272,0.00072301,0.00072346,0.00072014,0.00072225,0.00072039,0.00072207,0.00071829,0.00072121,0.00071711,0.00071623,0.00071993,0.00071868,0.00072165,0.00071936,0.00071644,0.00071999,0.00072164,0.00072452,0.00071925,0.00071827,0.00071674,0.00072337,0.00071909,0.00072053,0.00072018,0.00072364,0.00071636,0.00072353,0.00071843,0.0007213,0.00072048,0.00072085,0.00072331,0.00071741,0.000725,0.00072259,0.00071958,0.00072256,0.00071905,0.00072178,0.00071856,0.00071681,0.00071831,0.0007196,0.00071966,0.00136181
0.29619826,0.00070972,0.00070998,0.0007078,0.00070685,0.00070788,0.00070686,0.00070687,0.00070371,0.0007065,0.00070401,0.00070048,0.00070336,0.00070839,0.00070999,0.00070717,0.00070033,0.00070811,0.00070878,0.00071086,0.00070697,0.00070512,0.00070573,0.00070899,0.00070348,0.00070917,0.00070624,0.00070855,0.00070427,0.00071111,0.00070604,0.0007086,0.00070683,0.00070943,0.00070942,0.00070383,0.00070943,0.00070944,0.00070407,0.00071078,0.00070719,0.00070794,0.00070515,0.00070216,0.00070514,0.00070486,0.00070638,0.00132832
0.30202933,0.00070645,0.00070451,0.00070409,0.00070315,0.00070502,0.00070057,0.00070455,0.00070147,0.00070315,0.00070005,0.00070047,0.00070249,0.00070349,0.00070511,0.00070087,0.00069796,0.00070574,0.00070533,0.00070789,0.00070078,0.00070268,0.00070188,0.00070445,0.00070089,0.00070615,0.00070427,0.00070848,0.00069863,0.000709,0.00070286,0.00070313,0.00069995,0.00070816,0.00070372,0.0007003,0.00070564,0.00070375,0.00070272,0.00070654,0.00070192,0.00070312,0.00070082,0.00070149,0.00070323,0.00070204,0.00070405,0.00130627
0.30795967,0.00069566,0.00069288,0.00069152,0.00069259,0.00069329,0.00069116,0.00069493,0.00069006,0.00069382,0.00069083,0.00068727,0.00069273,0.00069333,0.0006929,0.00069108,0.00068908,0.00069406,0.00069295,0.00069802,0.00069135,0.00069249,0.00069021,0.00069315,0.00069182,0.00069458,0.00069246,0.00069473,0.00069087,0.00069696,0.00069107,0.00069451,0.00069032,0.00069472,0.0006935,0.00069157,0.00069556,0.00069424,0.00069169,0.00069857,0.0006914,0.00069099,0.000693,0.00068882,0.00069194,0.00068941,0.00069293,0.00129695
