q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.25233626,0.01388195,0.01331847,0.01364429,0.01371636,0.01499824,0.01419098,0.01597883,0.01396932,0.01519328,0.01430377,0.01362918,0.01411469,0.0148302,0.01448434,0.01557224,0.01538697,0.01592479,0.01508399,0.01453379,0.01614434,0.01549597,0.01302152,0.01385416,0.01437105,0.01319309,0.01360091,0.01437258,0.01338292,0.01463767,0.01515675,0.01317688,0.01371371,0.01309651,0.01440948,0.01270458,0.01359424,0.01389389,0.01383331,0.01406659,0.01466077,0.01296453,0.01538469,0.01479868,0.01444631,0.01389649,0.01505057,0.01469201,0.0139414,0.01421126,0.01427635,0.01482836,0.01291407,0.01324046,0.01404794,0.0149581,0.01399539,0.01568706,0.01347408,0.01399282,0.01249137,0.01618659,0.01453993,0.01407274,0.01436268,0.01457016,0.01410954,0.01411642,0.01330049,0.01466043,0.01418278,0.01423931,0.01384385,0.01228403
0.25734875,0.01491515,0.01296916,0.0136672,0.01531443,0.01430508,0.0143391,0.01425067,0.01404142,0.01470041,0.01506491,0.01396495,0.01364068,0.01545005,0.01357623,0.01542793,0.01472802,0.01344086,0.01532557,0.01549197,0.01567652,0.0156819,0.01406557,0.0141142,0.01565791,0.01273579,0.01408915,0.01442585,0.01536509,0.0146625,0.01375633,0.0142066,0.01567834,0.01269878,0.01410173,0.01458205,0.01379133,0.01420687,0.01430273,0.01440572,0.0149942,0.0132748,0.01548193,0.01469474,0.01528834,0.01512973,0.0158345,0.01400236,0.01522431,0.01531657,0.01499025,0.01405417,0.01375848,0.01379332,0.01381585,0.01520579,0.01449657,0.01452174,0.01396405,0.0149888,0.01408136,0.01568854,0.0145815,0.01459333,0.01409172,0.01497784,0.01331588,0.01407132,0.01402691,0.01429017,0.0148941,0.01511537,0.01407781,0.01476973
0.26242282,0.0129819,0.01314558,0.01326543,0.01400993,0.01560792,0.01401939,0.01462782,0.01356537,0.01417429,0.01378851,0.01345257,0.01285062,0.01376116,0.01382481,0.01345295,0.01461241,0.0134108,0.01423059,0.01485102,0.01396037,0.01404275,0.01223732,0.01478798,0.01471752,0.01340471,0.01231706,0.01347227,0.01319472,0.01374187,0.01453081,0.0137452,0.01373059,0.01263598,0.01564803,0.01377087,0.01363171,0.01359863,0.01461284,0.01340849,0.01484557,0.01350328,0.01399982,0.01335987,0.01340298,0.01526171,0.0138835,0.01413593,0.01197808,0.01511445,0.01285078,0.01445919,0.01346981,0.01296715,0.01362207,0.01396981,0.01541741,0.01509745,0.01274503,0.01470919,0.01371037,0.01512538,0.01469483,0.01374572,0.01444232,0.01389272,0.0133955,0.01329145,0.01319432,0.01367502,0.01462258,0.01403702,0.01306258,0.01320567
0.26763532,0.01313439,0.01346297,0.013579,0.01380382,0.01330804,0.01408265,0.01539463,0.01365902,0.013242,0.01414097,0.01308905,0.01341277,0.01258746,0.01426673,0.01345339,0.01484222,0.01419449,0.01401924,0.01411623,0.0145702,0.01357159,0.01280371,0.01449631,0.01513783,0.0134438,0.013338,0.01294763,0.0142425,0.01396552,0.01484532,0.01394602,0.0151263,0.01432922,0.01491423,0.01350725,0.01276252,0.01377337,0.01263451,0.0135186,0.01535096,0.01289822,0.01413738,0.01425525,0.01436085,0.015273,0.01431693,0.01327631,0.01402885,0.01486205,0.01412725,0.01465992,0.01380332,0.01373356,0.01320591,0.01491797,0.01418881,0.01338288,0.01343774,0.0128586,0.01307019,0.01373745,0.01359895,0.01409891,0.01506885,0.01421253,0.01290538,0.01359501,0.01332804,0.01549832,0.01247028,0.01355721,0.01359809,0.01163557
0.27294547,0.01276071,0.01337047,0.01352319,0.01434448,0.01308424,0.01457412,0.01489706,0.01426172,0.01292721,0.01451148,0.01301625,0.01349472,0.01331649,0.01447069,0.01418098,0.01438557,0.01330998,0.01484825,0.01377255,0.01541784,0.014427,0.01256168,0.01378928,0.01417943,0.01364354,0.01384071,0.01383075,0.01561373,0.01523763,0.01414794,0.01379152,0.01506277,0.0131755,0.01478839,0.01405004,0.01284416,0.01326462,0.01395631,0.01310084,0.01477536,0.01318529,0.01409478,0.01271797,0.01432291,0.01454766,0.01297226,0.01469812,0.01375281,0.01417578,0.01512016,0.01376084,0.01361394,0.01344248,0.01339743,0.01457143,0.01367639,0.01423099,0.01488481,0.01372619,0.01331596,0.01534583,0.01463804,0.01288478,0.01409552,0.01497642,0.01331034,0.01345868,0.01392533,0.01424625,0.01384228,0.01382624,0.0129953,0.01227029
0.27831453,0.0146122,0.01273013,0.0133854,0.01372918,0.01413291,0.01499124,0.01572918,0.01414796,0.01391123,0.01536724,0.01390748,0.01467633,0.01483705,0.01516682,0.01460715,0.01497387,0.01417073,0.01485907,0.01484044,0.01566557,0.01481556,0.0145576,0.01570522,0.01520049,0.01419201,0.01416266,0.01372516,0.01360344,0.01527254,0.01521337,0.01424238,0.01467369,0.01453967,0.01579245,0.01304241,0.01299079,0.01413626,0.0153558,0.01459994,0.01483231,0.01346815,0.01484301,0.0144187,0.01434813,0.0155468,0.01467507,0.01502045,0.01391122,0.015766,0.01520364,0.01376603,0.0134694,0.01402647,0.01375671,0.01565934,0.01475463,0.01425685,0.01469188,0.01435033,0.01461992,0.01463033,0.01538123,0.01417904,0.01384352,0.01465294,0.01349848,0.01462749,0.01313239,0.01365032,0.01375857,0.01441478,0.01523113,0.01156945
0.2838056,0.01401835,0.01298338,0.01375321,0.01361704,0.01436986,0.01426267,0.01470938,0.01431724,0.01418495,0.01469609,0.01346385,0.01355525,0.01376814,0.01488418,0.01458563,0.01447722,0.01375482,0.01316172,0.01429807,0.01643022,0.01425666,0.01263558,0.01296556,0.01384614,0.01279685,0.01337357,0.01305173,0.01362578,0.01538958,0.01472376,0.0132555,0.01473798,0.01402184,0.01387174,0.01376866,0.01227057,0.01266666,0.01430724,0.01316757,0.01482935,0.01295629,0.01431151,0.01383203,0.0143491,0.01416751,0.01413946,0.01456613,0.01344248,0.01470806,0.01346178,0.01420059,0.0144095,0.01252465,0.01379216,0.01464049,0.01353765,0.01316902,0.01384313,0.01375124,0.01401601,0.01475835,0.01444725,0.01326145,0.01425996,0.01365285,0.01437742,0.01325935,0.01284991,0.01396309,0.01417364,0.01302558,0.01279882,0.01314583
0.28943161,0.01363797,0.0141209,0.01298312,0.01349339,0.01382468,0.01395793,0.0144385,0.01441386,0.01348857,0.01399274,0.01432137,0.01307468,0.01390759,0.01434539,0.01368578,0.01425505,0.0125467,0.0138032,0.01281324,0.01454384,0.01347374,0.01293842,0.01329962,0.01518402,0.01394795,0.01338522,0.01253274,0.01388091,0.01484335,0.01432535,0.01327133,0.01362894,0.01277032,0.01434615,0.01354615,0.01339585,0.01395125,0.01399257,0.01309765,0.01432341,0.01343914,0.01501397,0.01489956,0.0136194,0.01539713,0.01365143,0.01310249,0.01324118,0.01436021,0.0144011,0.01395328,0.01362934,0.01239637,0.01291929,0.01391971,0.01390696,0.01516013,0.01365371,0.01295952,0.01371679,0.01389599,0.0138643,0.01386157,0.01422072,0.0149078,0.01313933,0.01287242,0.01347275,0.01348442,0.01353061,0.01242043,0.01310615,0.0121471
0.29513404,0.01234404,0.01274543,0.01282735,0.01364852,0.01381907,0.01460009,0.01523387,0.01379018,0.01265369,0.01372518,0.01311509,0.01291959,0.01364868,0.01335739,0.01419229,0.0141558,0.01494025,0.01394489,0.01329759,0.01453939,0.01389173,0.01310856,0.01431877,0.01379368,0.01354127,0.0125273,0.01418114,0.01309611,0.0144338,0.01490376,0.01353728,0.01458621,0.01359018,0.01365104,0.01300435,0.01363736,0.0137419,0.01409922,0.0133765,0.01385176,0.01226937,0.01437652,0.01372484,0.01422571,0.01348029,0.01382853,0.01316143,0.01321829,0.01451633,0.01399605,0.01461479,0.01448212,0.01305754,0.01270843,0.01525436,0.01343168,0.0143193,0.0140526,0.01311971,0.01269334,0.01418615,0.0148995,0.01352616,0.01364282,0.01411704,0.01374763,0.01380045,0.01340204,0.01406278,0.01321354,0.01439013,0.01406502,0.01385349
0.30096581,0.01322546,0.01223834,0.01264457,0.01390825,0.01186439,0.01389818,0.01504297,0.01360432,0.01429077,0.01391327,0.01239133,0.01269179,0.01317537,0.01297522,0.01329056,0.01429453,0.01354492,0.01376742,0.013354,0.01454603,0.01425484,0.01216198,0.0126406,0.01328278,0.01261391,0.01316664,0.01328064,0.01272759,0.01386205,0.01369067,0.01242362,0.01361592,0.01139082,0.01411393,0.01316082,0.01350189,0.01339072,0.01395713,0.01331989,0.01409573,0.01228947,0.01329051,0.01319361,0.01295281,0.01386831,0.01447917,0.01412974,0.01294646,0.013703,0.012768,0.01402547,0.01338438,0.013304,0.01304796,0.01457489,0.01329619,0.01284461,0.01421056,0.01315991,0.01196604,0.01361379,0.01347945,0.01262987,0.01341819,0.01382045,0.01349568,0.01365207,0.0131583,0.01305671,0.01337068,0.01349085,0.01398492,0.01205819
0.30690875,0.0127644,0.01340651,0.0133766,0.01247751,0.01298268,0.01490263,0.01420544,0.01412738,0.01406916,0.01390194,0.0126538,0.01215668,0.01362096,0.01339848,0.01362293,0.01396891,0.01384869,0.01430335,0.01423652,0.01549906,0.01410619,0.01201566,0.01439266,0.01433782,0.01244408,0.0126283,0.01398806,0.01376538,0.01448799,0.01486524,0.01349656,0.01469875,0.01320569,0.01381442,0.01297501,0.01337277,0.01334293,0.01315437,0.01282803,0.01429437,0.01366857,0.01358908,0.01407379,0.01368147,0.01419837,0.01371034,0.01357062,0.0134521,0.01401343,0.01474589,0.01373254,0.01386646,0.01286142,0.01243393,0.01480845,0.01330945,0.01352262,0.01367603,0.01373316,0.01376858,0.01522467,0.01331711,0.0145297,0.01322782,0.01388008,0.01336209,0.01261222,0.0128933,0.01414154,0.01376349,0.01321965,0.01403316,0.01217183
0.31290454,0.01271184,0.01261377,0.01281332,0.01365047,0.01251771,0.01385957,0.01366185,0.01322729,0.01361512,0.01504857,0.01258354,0.01261232,0.01359102,0.01412552,0.01358445,0.01434061,0.01360473,0.01398141,0.01362405,0.01463656,0.01414351,0.01236587,0.01374944,0.01381057,0.01292386,0.01252407,0.0141752,0.01300991,0.01403851,0.01411539,0.01335032,0.01466446,0.01249018,0.01403094,0.01400595,0.01389951,0.01352424,0.01469838,0.01396965,0.01356489,0.01347867,0.01465011,0.01322311,0.01331645,0.01469507,0.01418383,0.01349779,0.01420446,0.01454582,0.0152361,0.01384321,0.01364566,0.01335685,0.01385782,0.01425407,0.01394184,0.01323319,0.01419361,0.01377409,0.01366309,0.01431533,0.01473014,0.01277257,0.0133442,0.01324236,0.01305568,0.01301855,0.01414124,0.01344013,0.01395858,0.01458913,0.01255387,0.0111419
0.31903223,0.0134228,0.01230596,0.01288538,0.01211233,0.01358024,0.01324016,0.0140252,0.01291823,0.01369369,0.01383195,0.01356052,0.01301526,0.01286914,0.01332551,0.01391433,0.01379113,0.01285831,0.01423098,0.0128805,0.01494695,0.01368325,0.01181755,0.01326956,0.01384823,0.01255789,0.0134929,0.01327193,0.01414687,0.01455423,0.01374054,0.01271807,0.01356534,0.01229991,0.01439318,0.01289032,0.01365726,0.01337685,0.01272816,0.01433882,0.01362189,0.01378564,0.01283804,0.01260077,0.01325544,0.01329823,0.01311935,0.01369629,0.01423968,0.01396375,0.01402155,0.0136836,0.01284602,0.01215371,0.0137014,0.01396074,0.01382625,0.01431056,0.01391206,0.01295689,0.01278444,0.0144879,0.01387536,0.0131703,0.01463245,0.01459318,0.01246263,0.01345993,0.01284966,0.01237486,0.01295394,0.0127927,0.0132587,0.0104907
0.32528885,0.01362234,0.01294614,0.01244781,0.01313674,0.01289422,0.01228361,0.01367457,0.01296581,0.01387777,0.01374492,0.01276868,0.0118072,0.01397888,0.013356,0.01355979,0.01427858,0.01405673,0.01405803,0.01368155,0.01327747,0.01371493,0.01220237,0.01420089,0.0152848,0.01286713,0.01354108,0.01237351,0.0136006,0.01351098,0.01402146,0.01342939,0.01309185,0.01319432,0.01383231,0.01278513,0.01291369,0.01466021,0.01363112,0.01305539,0.01399188,0.0126486,0.01285487,0.01330876,0.01352891,0.01453057,0.01294713,0.01241354,0.01394888,0.013868,0.01376492,0.01296078,0.01336914,0.01317686,0.01229756,0.0136784,0.01351706,0.01440084,0.01273127,0.0135433,0.01251795,0.01463235,0.01284379,0.01307866,0.01402874,0.01394155,0.01297815,0.01355319,0.01284572,0.01369882,0.01324653,0.01329933,0.01279037,0.0120993
0.33159094,0.01306753,0.01199368,0.0119456,0.01286691,0.01321662,0.01399159,0.01418987,0.01213755,0.0132064,0.01371135,0.01266847,0.01182883,0.0132542,0.01323092,0.01319787,0.01357732,0.01365284,0.01337924,0.01323758,0.01382436,0.01283645,0.0123757,0.01336505,0.01380722,0.01215943,0.01252147,0.01281943,0.01307816,0.01402161,0.01317971,0.01318345,0.01356675,0.01298939,0.01328283,0.012,0.01249673,0.01194253,0.01350813,0.01259375,0.01304087,0.01275312,0.01305037,0.01268521,0.01365641,0.01465555,0.01292364,0.01344028,0.01204388,0.01382232,0.01292085,0.01340836,0.01310689,0.01288335,0.01277836,0.01329108,0.01264293,0.01337488,0.01233552,0.0136693,0.01213412,0.01383052,0.01272772,0.01170883,0.01303872,0.01271785,0.01294612,0.01252695,0.0122621,0.01272608,0.01312367,0.01343341,0.01220748,0.01059372
0.33800642,0.01259686,0.01288356,0.01251069,0.01264183,0.01268403,0.01262736,0.01350371,0.0134257,0.01380746,0.01417012,0.01238742,0.01265692,0.01364226,0.01281589,0.01396198,0.01305083,0.01328005,0.01435996,0.01432938,0.01365974,0.01302188,0.01243723,0.0143161,0.01410745,0.01334595,0.01331071,0.01333782,0.01345267,0.01478717,0.01252453,0.01339118,0.01351069,0.01170798,0.01438633,0.01331224,0.0136681,0.01365632,0.01349494,0.01276446,0.01361231,0.01319738,0.01383014,0.0131339,0.01364023,0.01390038,0.0134997,0.01358118,0.01304399,0.01469011,0.01347565,0.013813,0.01343706,0.01298116,0.01239095,0.01508111,0.01347837,0.01323295,0.01293102,0.01376027,0.01279727,0.01408463,0.01394599,0.01355196,0.01456149,0.01391609,0.01196265,0.01339686,0.01324099,0.01277178,0.01383352,0.01310986,0.01377639,0.01185121
0.34467118,0.01317135,0.01339419,0.0129049,0.01231128,0.01364221,0.01388782,0.01368332,0.01356387,0.01399542,0.01326948,0.01226954,0.01254511,0.01345559,0.01330605,0.01355418,0.01381881,0.01348344,0.01330308,0.01344997,0.0140298,0.01375858,0.01293346,0.01372801,0.0146284,0.01336501,0.01270297,0.01373281,0.01299946,0.01226419,0.01347474,0.01201736,0.01449789,0.01257124,0.01458443,0.01309641,0.01235715,0.01259837,0.01308705,0.01368252,0.01288499,0.01184031,0.01380609,0.01363217,0.0134201,0.01410404,0.01253593,0.01254594,0.01282848,0.01361692,0.01359201,0.01345284,0.01290564,0.01232411,0.01315484,0.01409306,0.01350016,0.01376871,0.01329309,0.01294309,0.01230217,0.01445191,0.01402178,0.01360609,0.01313895,0.01385091,0.01267875,0.01270997,0.01271795,0.01271493,0.01393536,0.01311716,0.01232307,0.01164045
0.35149701,0.01228354,0.01292849,0.01259753,0.0129995,0.01152447,0.01254791,0.01373927,0.01273329,0.01261065,0.01282981,0.01159792,0.01222621,0.01306683,0.01326212,0.01296606,0.01339504,0.01339567,0.01307768,0.01397587,0.01309166,0.01299472,0.01187173,0.01200159,0.01387615,0.01210352,0.01272489,0.01282083,0.01247223,0.01378043,0.01400857,0.01325777,0.01350046,0.01176227,0.01472534,0.01266862,0.01213481,0.0133961,0.01328178,0.01287206,0.0129399,0.01299773,0.01316428,0.01265752,0.01313134,0.01370716,0.01274886,0.01263959,0.01371385,0.01424953,0.01266881,0.01307215,0.01253849,0.01250047,0.01347448,0.01376995,0.01245258,0.01305735,0.01327425,0.01251415,0.01326121,0.01440973,0.0127946,0.0137688,0.01242897,0.01332041,0.01293463,0.01359514,0.01323821,0.01368882,0.01323748,0.01224719,0.01286733,0.01225435
0.35836904,0.01267001,0.01220471,0.012245,0.01216322,0.01180872,0.01192126,0.01387688,0.01274597,0.0133209,0.0128337,0.01186601,0.01183122,0.01326197,0.01337944,0.01232172,0.01324943,0.01423049,0.01366722,0.01327723,0.0137069,0.01271691,0.01033492,0.01156209,0.01337925,0.01236671,0.01263997,0.01235826,0.01259464,0.01411134,0.0136823,0.01273758,0.01324454,0.01239198,0.01327412,0.01253572,0.01389425,0.01192167,0.01304978,0.01301737,0.01266743,0.01209646,0.01328123,0.01251926,0.01310963,0.01414395,0.01267133,0.01298522,0.01266237,0.01286209,0.01271866,0.0131791,0.01244034,0.01106561,0.01241134,0.01323263,0.01254793,0.01266604,0.01376905,0.01250719,0.01281495,0.01380222,0.01406221,0.01254042,0.01283885,0.01366669,0.01249335,0.01175698,0.0118129,0.01264576,0.01312603,0.01339047,0.01284298,0.01205132
0.36528824,0.01303142,0.01291438,0.01277366,0.01317396,0.01200243,0.01329668,0.01230454,0.01352486,0.01342636,0.01285881,0.01212588,0.01239342,0.01299571,0.01251032,0.01315042,0.01309918,0.01443368,0.01332655,0.01393842,0.01441392,0.0136232,0.01254376,0.01331758,0.01501107,0.01230423,0.012114,0.01282346,0.01244355,0.01310703,0.01350271,0.01190362,0.01362851,0.01168623,0.01359104,0.01269716,0.0129597,0.01322015,0.01297659,0.01275993,0.01373154,0.01265915,0.01354191,0.01256391,0.01348535,0.01376629,0.01388203,0.01329544,0.01298367,0.0126331,0.01417504,0.01276752,0.01245804,0.01277258,0.0136157,0.01384571,0.01238549,0.01322445,0.01308002,0.01264303,0.01295112,0.01379046,0.01251384,0.01262177,0.01357034,0.01413904,0.01184628,0.01238175,0.01321381,0.01258765,0.01305043,0.01312321,0.0136021,0.01222568
0.37243356,0.01333912,0.01250549,0.01237737,0.01322407,0.01306491,0.01374618,0.01416391,0.01259125,0.01318574,0.01458742,0.01312176,0.01304781,0.01354584,0.01401027,0.01375366,0.01303602,0.01368957,0.01323225,0.01346665,0.01423265,0.01360495,0.01256635,0.01349117,0.0149086,0.01272332,0.01264682,0.01349563,0.01379475,0.01405535,0.01376792,0.01280731,0.01351109,0.01206257,0.01367077,0.01338324,0.01304779,0.01286705,0.01346445,0.0132771,0.01379873,0.01274921,0.0143313,0.01307688,0.01379749,0.01360677,0.01284789,0.01389212,0.01298099,0.01381308,0.01368424,0.01414841,0.01344496,0.01251441,0.01275015,0.01355162,0.01342975,0.01310432,0.01335871,0.01331634,0.01184906,0.01479482,0.01401202,0.01304174,0.01423292,0.01337179,0.01313745,0.0139768,0.01352606,0.01298925,0.01357308,0.01401466,0.0130551,0.01302619
0.37981703,0.01213274,0.01242958,0.0118753,0.0122316,0.01132393,0.01233672,0.01294523,0.01306813,0.01239987,0.01315399,0.01274458,0.01218098,0.01182547,0.01274952,0.01313512,0.01310203,0.01181415,0.01265098,0.01153592,0.01270529,0.01317099,0.01142087,0.01085864,0.01298729,0.0126254,0.01242252,0.01255818,0.01238664,0.01272635,0.01354856,0.01227627,0.01273571,0.01127661,0.01249613,0.01263511,0.011722,0.01309878,0.01332804,0.01184298,0.01266805,0.0120263,0.01329184,0.01214753,0.01283824,0.01303649,0.01232152,0.01255277,0.0127031,0.01341705,0.01330128,0.01338275,0.01293809,0.01152014,0.01191147,0.01268919,0.01126399,0.01214405,0.01248925,0.01224282,0.01233362,0.01306333,0.01228484,0.01210242,0.01152098,0.01329399,0.01230606,0.01211583,0.01254135,0.01215288,0.01184282,0.01245699,0.01223812,0.01122999
0.38711201,0.01248465,0.01191173,0.0119384,0.01309821,0.01215979,0.01302856,0.01369281,0.01249339,0.01145472,0.01417569,0.01169591,0.01156814,0.01296801,0.01353445,0.01314984,0.01393507,0.01222644,0.01320487,0.01368801,0.01329444,0.01210544,0.01147103,0.01299443,0.01263397,0.01161877,0.01184027,0.0134532,0.01245658,0.01277541,0.01235925,0.01170964,0.01273521,0.01221372,0.01306276,0.01209032,0.01275648,0.01301263,0.0119723,0.01215215,0.0121043,0.01093263,0.01391035,0.0135574,0.01273543,0.01292203,0.01288247,0.01172241,0.01228854,0.01268411,0.01293089,0.01280794,0.01191262,0.01114094,0.01266762,0.0130485,0.0118495,0.01211565,0.01259923,0.01273862,0.01113088,0.01331143,0.0129522,0.01200181,0.01278718,0.01258311,0.01148671,0.01305387,0.01183931,0.01360726,0.01293274,0.01251458,0.01260851,0.01225156
0.3944964,0.01213588,0.01140631,0.0118452,0.0130515,0.01202118,0.01339518,0.01428194,0.01300698,0.01233585,0.01328702,0.01248651,0.01245293,0.01331911,0.01264577,0.01239748,0.01386574,0.01339812,0.01155604,0.01289826,0.013592,0.01245699,0.01293021,0.01399294,0.0136065,0.01262161,0.01201653,0.01145287,0.01266952,0.01349773,0.01360676,0.01283698,0.01245314,0.01191999,0.01405006,0.01320358,0.01356885,0.01272752,0.01334727,0.01277601,0.01342145,0.0121688,0.01295854,0.01321062,0.01452751,0.01314828,0.01337464,0.01343006,0.01282285,0.01389852,0.01353008,0.01283578,0.01228008,0.01264036,0.01342463,0.01254251,0.01220625,0.01338973,0.01341731,0.01312043,0.01167333,0.01235413,0.01295597,0.01092142,0.01189866,0.01270873,0.01225917,0.01298215,0.01328044,0.01286489,0.01337173,0.0127872,0.01195838,0.01164298
