q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.02955448,0.006917,0.00690821,0.00694518,0.0070347,0.00690036,0.00700114,0.00705592,0.00704933,0.00701778,0.00713439,0.00710358,0.00704322,0.00705464,0.00710508,0.00714461,0.00711297,0.0071087,0.0072655,0.00714737,0.00725928,0.00719248,0.00723343,0.00731092,0.00737345,0.00717405,0.00731334,0.00728108,0.00728448,0.00724578,0.0073604,0.0073159,0.00725819,0.00724241,0.00725099,0.00725612,0.00720341,0.00736834,0.00726558,0.00730298,0.00726851,0.00728156,0.00723916,0.00716841,0.00720466,0.00723525,0.00722943,0.00725705,0.00717917,0.00722455,0.00718511,0.0072835,0.00728453,0.00723029,0.00724779,0.00727478,0.00729804,0.0072549,0.00731132,0.0072438,0.00735241,0.00743117,0.00738647,0.00739989,0.00739239,0.00736327,0.00728406,0.00718571,0.00739282,0.00745843,0.0074737,0.00746119,0.00745299,0.01020675
0.03024468,0.00754013,0.00737858,0.00746739,0.00731184,0.00741169,0.00753409,0.00756909,0.00752723,0.00746271,0.00760113,0.00756217,0.00756024,0.00754972,0.00764181,0.00754245,0.0076346,0.00766895,0.00761238,0.0077351,0.00780957,0.00762771,0.00756265,0.00779835,0.00772191,0.0077781,0.00782707,0.00780014,0.00771673,0.00772009,0.00788888,0.00771428,0.00770706,0.00771895,0.0078924,0.00774762,0.00767208,0.00770832,0.00750128,0.00777499,0.00787988,0.00775422,0.00781059,0.00765445,0.00775891,0.00783598,0.00762777,0.00771127,0.00777028,0.00769254,0.00778974,0.00790508,0.00773076,0.00772451,0.00783897,0.00772897,0.00784328,0.00782292,0.00782422,0.00760138,0.0076114,0.00786907,0.00784998,0.0078278,0.0077819,0.00804065,0.00786381,0.00778914,0.00797722,0.00787046,0.00795498,0.00801199,0.00786106,0.01089233
0.03095335,0.00750775,0.00754232,0.00749644,0.00747253,0.00750035,0.00772679,0.00771767,0.00764469,0.00758735,0.00769334,0.00759512,0.0075544,0.0075984,0.00772207,0.00760921,0.0077447,0.00770847,0.00775902,0.00787643,0.00784145,0.00767166,0.00769288,0.00780345,0.00780493,0.00785647,0.0078525,0.00782629,0.00783901,0.0078337,0.00782765,0.00776291,0.00773236,0.00774666,0.00775384,0.0078696,0.00757563,0.00773767,0.00782797,0.00786972,0.00778071,0.00786353,0.00783185,0.00779216,0.00775126,0.00783199,0.00757411,0.00787739,0.00778451,0.0080233,0.00762673,0.00772973,0.00771518,0.00759603,0.00783922,0.00776821,0.00790085,0.00776058,0.00788353,0.0078582,0.00764369,0.007724,0.00785674,0.00788053,0.00803318,0.00773776,0.00782651,0.00781274,0.00790979,0.00790175,0.00797025,0.00786589,0.00790111,0.01056692
0.03167828,0.00749989,0.0077568,0.00774349,0.00773343,0.0078698,0.00788015,0.00788978,0.00773761,0.00799935,0.00801125,0.00795922,0.00787817,0.00803489,0.00816247,0.00798257,0.0079684,0.00795834,0.00806628,0.00806867,0.00801755,0.00805318,0.00800404,0.00799979,0.00796354,0.00803643,0.00800581,0.0080615,0.00808962,0.00811469,0.00812492,0.008213,0.00816403,0.00806893,0.00809482,0.00802061,0.0080176,0.0080559,0.00813128,0.00803371,0.00799585,0.00780929,0.00800188,0.00807211,0.00796141,0.00804146,0.00795415,0.00798908,0.00808957,0.00807558,0.00812629,0.00809598,0.00790009,0.00792889,0.0079767,0.00807345,0.00792975,0.00809089,0.00815347,0.00805354,0.00792591,0.00813792,0.00822398,0.00818563,0.00820909,0.00795245,0.00802802,0.0082907,0.00813893,0.00820665,0.00822123,0.00830185,0.00816823,0.01097374
0.0324091,0.00817819,0.00809823,0.00812894,0.00824477,0.00815356,0.00823825,0.00839808,0.0084143,0.0083311,0.0083681,0.00819948,0.00829803,0.00830557,0.00825093,0.00845768,0.00840851,0.00825571,0.00848136,0.00846245,0.00858662,0.00845992,0.00829012,0.00847314,0.00834271,0.00845472,0.00844693,0.00849169,0.00849814,0.00855963,0.00843264,0.00834174,0.00835426,0.00836396,0.00842699,0.00848399,0.0084398,0.00840136,0.00840387,0.00826883,0.00840664,0.00824401,0.00832508,0.00829784,0.00833229,0.00854138,0.00831023,0.00836206,0.00840302,0.00847033,0.00837535,0.00833713,0.00830794,0.00816835,0.00841118,0.00847491,0.00831876,0.00841388,0.00826707,0.00846293,0.0083614,0.00855781,0.00843498,0.00840121,0.00840252,0.00848213,0.00845592,0.00838336,0.00833991,0.00846911,0.00852535,0.0084838,0.00839883,0.01136186
0.03315314,0.00851451,0.00844652,0.0087591,0.00860293,0.00865361,0.00881307,0.00872293,0.00878447,0.00873527,0.00895894,0.00891315,0.0087198,0.00876781,0.00889369,0.00875142,0.00873094,0.0087371,0.00886476,0.00874889,0.00900626,0.00898198,0.00897824,0.00890904,0.00908753,0.00880555,0.00899694,0.00895001,0.0087687,0.00880976,0.00920389,0.00881294,0.00889192,0.00883065,0.00894607,0.00887033,0.00886218,0.00881331,0.00897241,0.00888365,0.00880516,0.00881249,0.00883486,0.0089308,0.00884594,0.00888343,0.00891562,0.00885913,0.00868124,0.00871728,0.00880082,0.00883177,0.00888715,0.00880062,0.00867912,0.0087431,0.00881538,0.00887449,0.00879885,0.00895273,0.0086884,0.0088345,0.00864203,0.00879482,0.00890526,0.00902843,0.00879214,0.00904939,0.00893026,0.00899897,0.00887876,0.00895487,0.00894857,0.01195378
0.03391944,0.00910996,0.00885258,0.00889857,0.00883897,0.00892414,0.00903617,0.00921874,0.00914594,0.00909417,0.00923434,0.00912348,0.00913392,0.00896415,0.00909906,0.00923589,0.0091669,0.00913328,0.00933951,0.0092976,0.00925201,0.00912613,0.00930888,0.0091989,0.0092707,0.00926219,0.00926678,0.00926906,0.00910556,0.00940373,0.00927576,0.00935909,0.0094602,0.00929393,0.00939528,0.00907379,0.00906798,0.00888709,0.00930024,0.00940515,0.00937115,0.00916536,0.00924146,0.00901569,0.00926056,0.00921241,0.00922943,0.00915681,0.00928918,0.00911405,0.00903615,0.00928459,0.00905286,0.00909079,0.00896133,0.00918178,0.00908611,0.00921728,0.00926097,0.00933449,0.00912308,0.00913437,0.00905525,0.00922495,0.00923984,0.00930905,0.00933221,0.00919882,0.00914772,0.00918184,0.00934003,0.00927776,0.00943013,0.01242642
0.03469539,0.00963689,0.00938565,0.00960384,0.00927457,0.00932944,0.00955982,0.00971678,0.00965777,0.00960225,0.0095746,0.00963902,0.00947779,0.00975268,0.00960578,0.00973567,0.00984075,0.00974722,0.00967575,0.00985861,0.00959932,0.00968266,0.00937588,0.00986808,0.0099054,0.00997688,0.00964906,0.00951609,0.00970825,0.0097644,0.00986881,0.00967428,0.00956504,0.00951923,0.00987341,0.00972902,0.0095334,0.00966026,0.00952914,0.009778,0.00954347,0.009623,0.00974815,0.00987286,0.00944433,0.00984311,0.0097534,0.00956694,0.00963897,0.009702,0.00982235,0.00950545,0.00968849,0.00930522,0.0096813,0.00973679,0.00969611,0.00953161,0.00975349,0.00973823,0.0096782,0.00980901,0.00961182,0.00964902,0.0098111,0.00965493,0.00963692,0.0097696,0.00940644,0.00976016,0.00996681,0.00954984,0.0098057,0.01318017
0.03548655,0.00992854,0.00965171,0.00986529,0.01008482,0.01004473,0.01004307,0.01015993,0.01002831,0.01026129,0.01059746,0.01002069,0.00985936,0.01013299,0.01009203,0.01036426,0.01028203,0.01016019,0.01041388,0.01000352,0.01023768,0.01038112,0.01000058,0.01003272,0.01028611,0.01014382,0.01039206,0.01014061,0.01031335,0.01022022,0.01024078,0.01026131,0.01018339,0.00987221,0.01027943,0.00985132,0.0102307,0.01004278,0.01013228,0.01017842,0.01006143,0.01002747,0.01010438,0.00997994,0.01015441,0.01023369,0.010128,0.01007569,0.0098505,0.01027037,0.01020802,0.01029742,0.00995336,0.00997052,0.01019852,0.01003936,0.01000568,0.0099851,0.01032393,0.01015527,0.01017597,0.0100758,0.01000284,0.01009319,0.00994761,0.01033068,0.01020571,0.00988265,0.01017402,0.01031698,0.01047251,0.01038887,0.01037836,0.01372984
0.0362792,0.01042493,0.01107083,0.0106654,0.01051345,0.01082116,0.01080198,0.01095197,0.01065039,0.01080598,0.01107932,0.01096046,0.01073761,0.01042639,0.01078017,0.01085917,0.01035577,0.01090421,0.01085777,0.0106912,0.01051621,0.01094132,0.01082871,0.01092308,0.01116778,0.0111832,0.01090958,0.01096979,0.01075502,0.01117054,0.01105845,0.01075606,0.01077078,0.01086977,0.01088713,0.01052839,0.01083158,0.01061945,0.01105368,0.01082324,0.01087256,0.01041273,0.01064814,0.01072409,0.01074181,0.01073708,0.01098912,0.01078586,0.01077605,0.01060268,0.01069571,0.01091913,0.01067486,0.01104212,0.01066752,0.0108851,0.01052163,0.01060098,0.01070606,0.01064827,0.01055547,0.01057046,0.01069808,0.0105356,0.010989,0.01087982,0.01099868,0.01079733,0.01077131,0.01067585,0.01111122,0.01070637,0.01087444,0.01443871
0.03708229,0.01123151,0.01144626,0.01147835,0.01177624,0.01163548,0.01193686,0.01176634,0.01143775,0.0116749,0.0115194,0.0117591,0.01153545,0.01122631,0.01177837,0.01180914,0.01168541,0.01173785,0.01154719,0.01157094,0.01152922,0.01183881,0.0113804,0.01144032,0.01180285,0.01141264,0.01180948,0.01183909,0.01145661,0.01151203,0.01145083,0.011476,0.01151951,0.01137366,0.0113172,0.01175936,0.01177526,0.01169789,0.01152311,0.01179859,0.01158504,0.01145618,0.01179479,0.01130844,0.01127577,0.01167325,0.01158332,0.01178614,0.01173912,0.01126904,0.01163969,0.01142359,0.01169919,0.01154189,0.01146481,0.01134578,0.0115306,0.01182172,0.01161746,0.01147055,0.01157874,0.01158767,0.01156217,0.01180793,0.01166033,0.01178798,0.01139748,0.01170237,0.01135625,0.01191221,0.01155607,0.01175732,0.01185343,0.0153508
0.03790986,0.01256197,0.01259335,0.012657,0.01273486,0.01251424,0.01261034,0.01260971,0.01274166,0.01225382,0.01307117,0.01287264,0.0125485,0.01288451,0.01271956,0.01285018,0.01278372,0.01311779,0.01274597,0.01307168,0.01245944,0.01275487,0.01262898,0.01287475,0.0131241,0.01309924,0.01292995,0.01281654,0.01265969,0.01291029,0.0133382,0.01255826,0.01290999,0.01292333,0.0128508,0.01261122,0.01300964,0.01320692,0.0129108,0.0129115,0.01266997,0.01229267,0.01265207,0.01318426,0.01282944,0.01305934,0.01261885,0.01270351,0.01277347,0.01276536,0.01234605,0.01276896,0.01274586,0.01264216,0.01295276,0.01282129,0.01249024,0.01302064,0.01260112,0.01320655,0.01257101,0.01277467,0.01274232,0.01249295,0.01260446,0.01248432,0.01295828,0.01278417,0.01255717,0.01266975,0.01254612,0.01303599,0.01310924,0.01658095
0.03875149,0.01382865,0.01416536,0.01406938,0.01411293,0.01426691,0.01475671,0.0143687,0.01395956,0.01450329,0.01417194,0.01453598,0.01411701,0.01428214,0.01403846,0.01391795,0.01486848,0.01467992,0.0146516,0.01457383,0.01381216,0.0141262,0.01370342,0.01458712,0.0141913,0.01419077,0.01456213,0.01437515,0.01431795,0.01522297,0.01459991,0.01458665,0.01441656,0.01396774,0.01432337,0.01406413,0.01399348,0.01440037,0.01439366,0.01377555,0.01448517,0.01413433,0.01377204,0.01399885,0.01440897,0.01417605,0.01399532,0.014396,0.01445886,0.01472456,0.01399246,0.01429186,0.01418848,0.01441783,0.01410554,0.01447355,0.01380902,0.01424647,0.01437289,0.01373223,0.0140007,0.0141223,0.01417568,0.01447315,0.01456423,0.01409702,0.01456929,0.01384251,0.01422307,0.01487364,0.01470179,0.01449286,0.01442822,0.0183846
0.0395822,0.01630639,0.01625973,0.01647891,0.01593435,0.01657939,0.01638443,0.01638415,0.01677265,0.01666312,0.01618887,0.01631305,0.01621588,0.0166292,0.01702479,0.01685998,0.01678314,0.01612518,0.01655752,0.01661345,0.01691656,0.01630668,0.01638634,0.01669751,0.01680414,0.01650744,0.0168311,0.0168692,0.01634614,0.01681958,0.01669994,0.01672071,0.01664139,0.01648141,0.015726,0.01612396,0.01622539,0.01671095,0.01592037,0.01630839,0.01638764,0.01628199,0.01703543,0.01644895,0.01678789,0.0164376,0.01667583,0.01647333,0.01681962,0.0160073,0.01616573,0.01622542,0.016233,0.01530261,0.01718431,0.01594121,0.01610332,0.0165756,0.01672232,0.01663907,0.01671183,0.01611781,0.01672636,0.01631584,0.01610791,0.01673503,0.01642879,0.01611217,0.01596817,0.01615644,0.01665717,0.0168548,0.0163881,0.02141699
0.04041491,0.02230259,0.0226925,0.0216929,0.02270744,0.02174179,0.02216633,0.02197733,0.02332769,0.02278261,0.02322824,0.02363057,0.02312093,0.02197974,0.02200884,0.02189001,0.02134854,0.02359149,0.02304376,0.0227707,0.02205156,0.02025137,0.02157416,0.0214307,0.02164197,0.02213207,0.02191005,0.02245303,0.02301488,0.02192058,0.02340384,0.02185396,0.02235785,0.0227133,0.02139152,0.02217709,0.02196701,0.02171992,0.02135391,0.02090886,0.02365403,0.02252296,0.02184741,0.02245266,0.02275075,0.02192634,0.02211694,0.02205922,0.02295378,0.02211951,0.02198633,0.02112355,0.02200889,0.02227881,0.02195829,0.02195971,0.0227438,0.02213215,0.02226545,0.02191888,0.02154522,0.02269243,0.02233975,0.02208556,0.02216069,0.02263602,0.02168591,0.02166,0.02257349,0.02252746,0.0239679,0.02135456,0.02244328,0.02870711
0.04126428,0.0297321,0.03022074,0.03156256,0.03122935,0.03136401,0.03240825,0.03178563,0.03316068,0.03119538,0.0303966,0.03180434,0.03109848,0.03013706,0.0318811,0.03068813,0.02975893,0.02923759,0.03164094,0.03254673,0.0338807,0.02997811,0.03276843,0.03185686,0.0314977,0.02975943,0.031196,0.03237493,0.03431162,0.0326518,0.03334794,0.03246922,0.03158751,0.03102626,0.03311398,0.03246259,0.03255922,0.03124704,0.03390055,0.03147206,0.02939652,0.02971415,0.02985649,0.03362428,0.03055232,0.03096594,0.03250534,0.03268979,0.03084754,0.03021962,0.03100326,0.03087142,0.03174299,0.0331874,0.03339473,0.03350793,0.03067193,0.03151655,0.03361009,0.03277418,0.03156112,0.03097294,0.03218457,0.02782319,0.0308862,0.03239755,0.02993502,0.03225209,0.03269658,0.03244795,0.03381953,0.03381148,0.0325218,0.04144942
0.04215607,0.06360854,0.06358045,0.0760817,0.05323873,0.06021236,0.07618068,0.06077305,0.04897455,0.06102406,0.04963047,0.03879792,0.04831406,0.0606394,0.05717936,0.0613346,0.07931572,0.05332025,0.08000203,0.06761654,0.0647443,0.05730436,0.07011406,0.06101282,0.068047,0.0606967,0.05679222,0.05345853,0.05322225,0.05791702,0.06449856,0.05737061,0.06501509,0.05230652,0.0492622,0.06114451,0.06091264,0.05741544,0.07394522,0.05695391,0.05348944,0.05292393,0.0712306,0.04414945,0.05357019,0.04962042,0.04891896,0.06095582,0.07058262,0.05759769,0.04884327,0.06449106,0.07394975,0.05321854,0.07049138,0.06763311,0.05257348,0.06098416,0.0535763,0.06725299,0.06410396,0.074316,0.05729913,0.04414554,0.05327998,0.03905732,0.06010697,0.05706948,0.06077721,0.07341143,0.06092186,0.06088776,0.0610637,0.06261117
0.04377114,0.0087897,0.00850781,0.00857236,0.00850978,0.00866081,0.00884477,0.00857005,0.00870947,0.00868779,0.00876961,0.00836505,0.00877076,0.00875232,0.0088965,0.00881288,0.00857154,0.00874771,0.00880118,0.00872826,0.00891141,0.00885009,0.00872582,0.00861668,0.00858899,0.00868148,0.0083685,0.00854216,0.00855225,0.00879052,0.00888502,0.00867613,0.00857228,0.00841525,0.00891366,0.0087856,0.0086298,0.00893632,0.00887324,0.00880902,0.00874625,0.00838004,0.00869187,0.00869269,0.00856371,0.00867641,0.00888452,0.00866103,0.00843811,0.00859676,0.00865733,0.00865463,0.00839753,0.00850139,0.00856598,0.00830552,0.0084943,0.0087238,0.00862312,0.00823045,0.00841757,0.00854269,0.00819825,0.00865142,0.00856092,0.00862656,0.00852717,0.00854442,0.00829866,0.00878078,0.00857625,0.00862851,0.00862718,0.01169135
0.04484714,0.00491734,0.00498577,0.00499339,0.00497897,0.005003,0.00505975,0.00498088,0.00503108,0.00504015,0.00506446,0.00501018,0.00507833,0.00503009,0.00511707,0.00493594,0.0050845,0.00500265,0.00513067,0.00504845,0.00507625,0.00499232,0.00498851,0.00499513,0.00505073,0.00500531,0.00509419,0.00500669,0.00506795,0.00511579,0.00504578,0.00504581,0.00504126,0.00499668,0.00503353,0.00502689,0.00494699,0.00490067,0.00500202,0.0049653,0.00495527,0.00493452,0.00497364,0.00495654,0.00497802,0.00500905,0.00489277,0.00500333,0.00499193,0.00504079,0.004954,0.00505203,0.0049272,0.00485758,0.00494291,0.0049946,0.00493082,0.00497891,0.00503737,0.00505394,0.00499873,0.00510411,0.00503145,0.00501074,0.0049655,0.00496727,0.00495536,0.00495997,0.00494825,0.00502851,0.00507228,0.004996,0.0049763,0.00650686
0.04650977,0.00622842,0.00634061,0.00651346,0.00624475,0.00638473,0.00631876,0.0064558,0.00638475,0.00625834,0.00638971,0.00629355,0.00633566,0.00630683,0.00631705,0.0064165,0.0063691,0.0063664,0.00628267,0.00639548,0.00641219,0.00629061,0.00631554,0.00634419,0.00629212,0.00629353,0.00641309,0.00634478,0.00635552,0.00639067,0.00640286,0.00626476,0.00643055,0.00628011,0.00632572,0.00617562,0.00630779,0.00631197,0.00635206,0.00614707,0.00630645,0.00622813,0.00644786,0.00623381,0.00635588,0.00625843,0.00635817,0.00628151,0.00635346,0.00629469,0.00617745,0.0063579,0.00625403,0.00628438,0.00618037,0.00625733,0.0062364,0.00626465,0.00623335,0.00624115,0.00618685,0.00625427,0.00624579,0.00615394,0.00633379,0.00624788,0.00624143,0.00627,0.00628067,0.00625244,0.00631987,0.00617322,0.00617853,0.00838758
0.04797651,0.00702093,0.00714175,0.00701445,0.00714392,0.00695855,0.00713093,0.00710534,0.00711544,0.00714626,0.00712948,0.00712142,0.00699931,0.00717606,0.00725747,0.00709756,0.00702224,0.00722522,0.00731444,0.0072295,0.00718152,0.00709887,0.00707974,0.00712564,0.00733151,0.00707304,0.00709688,0.00712373,0.00694253,0.00714792,0.00714519,0.00716647,0.00710203,0.00701796,0.00717769,0.00693818,0.00710859,0.00699389,0.00706083,0.00700011,0.00721733,0.00700837,0.00707151,0.00712745,0.0071843,0.00717285,0.00693226,0.00702794,0.00703116,0.0070937,0.00704202,0.00713607,0.00714088,0.00696675,0.00678803,0.00695708,0.00709166,0.00713546,0.00703876,0.00700533,0.0071482,0.00711962,0.00698361,0.00698499,0.00692778,0.00701576,0.00698115,0.00699469,0.0070336,0.00716634,0.00703925,0.00694918,0.00710172,0.00901296
0.04947691,0.00469523,0.00466961,0.00474173,0.00463606,0.00466261,0.00468059,0.00463886,0.00467267,0.00473961,0.00466542,0.0046606,0.00464558,0.00465934,0.00466755,0.00464655,0.00473793,0.00470454,0.00467299,0.00471422,0.00468353,0.00470841,0.00467107,0.00468505,0.00470118,0.00468699,0.0046969,0.00470498,0.00462293,0.00465536,0.00469949,0.00461745,0.00463318,0.00465731,0.00470863,0.00463507,0.00458573,0.00462912,0.00462979,0.00464471,0.00468057,0.00467445,0.00469002,0.00458296,0.00463483,0.00468221,0.00465187,0.00460507,0.00459685,0.00469844,0.00466356,0.00473396,0.00465106,0.00466871,0.0045797,0.00469077,0.00463609,0.00459569,0.00460907,0.00460649,0.00464367,0.00469962,0.00470154,0.00466022,0.00461255,0.00460288,0.00462869,0.00458431,0.00463454,0.00466349,0.004675,0.00464145,0.00464971,0.00611041
0.05087326,0.00489315,0.00491789,0.00486493,0.0048735,0.00489357,0.00491141,0.00493082,0.00483925,0.00492356,0.0049335,0.00481597,0.00487959,0.00493183,0.00495258,0.00486418,0.00495636,0.00487372,0.00488971,0.00497202,0.0049348,0.00494041,0.00486359,0.00496923,0.00495571,0.00491302,0.00487094,0.00492283,0.00488952,0.00495155,0.00488597,0.00487088,0.0048407,0.00493351,0.0049306,0.00488429,0.00488116,0.00484149,0.00487399,0.00497815,0.00485126,0.00481556,0.00493412,0.00493122,0.00489989,0.00489949,0.00481848,0.00491251,0.00483102,0.00485597,0.00488424,0.00490079,0.00491376,0.00485909,0.00486895,0.00491399,0.00483916,0.00484707,0.00487751,0.0048453,0.0048451,0.0049109,0.00480915,0.00489232,0.00489989,0.0049169,0.00492165,0.00489266,0.00485781,0.00495559,0.00481047,0.00489919,0.00481536,0.00637886
0.05233639,0.00530004,0.00538344,0.00533581,0.00539589,0.00533255,0.00541051,0.00538747,0.00542471,0.00537339,0.00534736,0.00534703,0.0053687,0.00540091,0.00531156,0.00540168,0.00541443,0.00538062,0.00533997,0.00537196,0.00538803,0.00549126,0.00520744,0.00542774,0.00539258,0.0053481,0.00548156,0.00526652,0.00532665,0.00534654,0.00531926,0.00533176,0.00528679,0.00535482,0.00531165,0.00530095,0.00530776,0.00523094,0.00539034,0.00531793,0.0052423,0.00531284,0.00526756,0.00534528,0.00532881,0.00524101,0.00529161,0.00531914,0.00526353,0.00526641,0.00531966,0.00532421,0.00528827,0.00529925,0.00530994,0.0053053,0.00524673,0.00523691,0.0053426,0.00526654,0.00530252,0.00534565,0.0053021,0.00527096,0.00521137,0.00531163,0.00522665,0.00525424,0.00534828,0.00522562,0.00531623,0.00526366,0.00529988,0.00688272
0.05420832,0.00436337,0.00438704,0.00433379,0.00432341,0.00430797,0.00438289,0.00430829,0.00444287,0.00429047,0.00437567,0.00432864,0.00433011,0.00434849,0.00431767,0.0043422,0.00436657,0.0043474,0.00434582,0.00435654,0.00441388,0.0043358,0.00426415,0.00434283,0.00441231,0.00430894,0.00438475,0.00435848,0.00428718,0.0042836,0.00433629,0.00424742,0.00436731,0.0042728,0.00430238,0.00431653,0.00424313,0.00423983,0.00431843,0.00432511,0.00430443,0.00427077,0.00435034,0.00427556,0.00431428,0.0043302,0.0042767,0.00426899,0.00431021,0.00429636,0.0043471,0.00429234,0.0042683,0.00432625,0.00425506,0.00432631,0.00426467,0.00427929,0.0042941,0.00426407,0.00428195,0.00431435,0.00425793,0.00427414,0.00423413,0.00437493,0.00430206,0.0042905,0.00428305,0.00431567,0.00436005,0.00429725,0.00422402,0.00557317
0.05569143,0.00418901,0.00411888,0.00417565,0.00413134,0.00417792,0.00423407,0.00417772,0.00419247,0.00411226,0.0042514,0.00418525,0.00413076,0.0041706,0.00421673,0.00425446,0.00416102,0.00412698,0.00418688,0.00417349,0.00412118,0.00424273,0.00416071,0.00410459,0.00421019,0.00416427,0.0041738,0.00410872,0.00415946,0.0041423,0.00417831,0.00410452,0.00418199,0.00416018,0.00409892,0.00411236,0.0041054,0.00409939,0.00415273,0.00412036,0.0041726,0.00414398,0.0041913,0.00418813,0.0041099,0.00412203,0.0041669,0.00410176,0.00417498,0.00416069,0.00421126,0.00412472,0.00414054,0.00418009,0.00412637,0.00410497,0.00406763,0.00409762,0.00406756,0.00408429,0.00413417,0.00419456,0.00416163,0.00413296,0.00406301,0.00419199,0.00409556,0.00417593,0.00409055,0.00409628,0.00416315,0.00412547,0.00417074,0.00531468
0.05725485,0.00458045,0.00461171,0.00461303,0.00454399,0.00463541,0.00462927,0.00466901,0.00470531,0.00464748,0.00465235,0.00463033,0.00458997,0.00467943,0.00463691,0.00466873,0.00469263,0.00464777,0.00461732,0.00469576,0.00461041,0.00463499,0.00464861,0.00467052,0.00459971,0.00461099,0.00465225,0.00461664,0.00460867,0.0046597,0.00464056,0.00459537,0.00459214,0.00461877,0.00463342,0.00461477,0.0046386,0.00459597,0.00459052,0.00463734,0.00457024,0.00457656,0.00466855,0.00454335,0.00460958,0.00451887,0.00456821,0.00455929,0.00464586,0.00463123,0.00458742,0.00455586,0.00453851,0.00458391,0.00457681,0.00461679,0.00455856,0.00453861,0.00462151,0.00459986,0.00456124,0.00460557,0.00464147,0.00457543,0.00458457,0.00465355,0.00457873,0.00456898,0.004546,0.00460484,0.00462487,0.00455295,0.00448728,0.00577889
0.05911144,0.00448766,0.00454865,0.00444653,0.00451079,0.00445663,0.00448658,0.0045398,0.00450536,0.00452268,0.00460553,0.00455209,0.0044855,0.00454879,0.00457522,0.0044332,0.00450386,0.00456856,0.00453337,0.00447591,0.00450329,0.00455622,0.00453393,0.00448496,0.00445675,0.0044521,0.0044846,0.00454429,0.00445764,0.00448246,0.00443783,0.0044307,0.00443357,0.00449155,0.004563,0.00435556,0.00450773,0.00435839,0.00437868,0.00447328,0.0044642,0.0043615,0.00444725,0.00454543,0.00448002,0.00440091,0.00446313,0.00449172,0.00443627,0.00444048,0.00449535,0.00447283,0.00455083,0.00442111,0.00447266,0.00448213,0.00449357,0.00450072,0.00443439,0.00450534,0.00448381,0.00447416,0.00447198,0.00448804,0.00445285,0.0044691,0.00440723,0.0044457,0.00449346,0.00446901,0.00451135,0.00450445,0.00451725,0.0058494
0.06066492,0.00335915,0.00338173,0.00337784,0.00336963,0.00334289,0.0033618,0.00339639,0.00336215,0.00335146,0.00337506,0.00335982,0.00331731,0.00335282,0.00340133,0.00335246,0.00338426,0.00337405,0.00337113,0.00338807,0.00341586,0.00340312,0.00333679,0.00341573,0.00340029,0.00337145,0.00336879,0.00337192,0.00333299,0.00333666,0.00336348,0.00335143,0.00335463,0.00330141,0.00335884,0.00331343,0.00334419,0.0033506,0.003312,0.00335318,0.00336184,0.00329996,0.00334256,0.00338235,0.00331539,0.00336325,0.00337518,0.00333754,0.00334634,0.00335633,0.00336442,0.00337747,0.00333921,0.00336553,0.00331618,0.00336189,0.003313,0.00337025,0.00334548,0.00338891,0.00336714,0.00335776,0.00333975,0.00334404,0.00337138,0.00332745,0.00333098,0.00334273,0.00334842,0.0033441,0.00335555,0.0033182,0.00334047,0.00421623
0.06240666,0.00427307,0.00428063,0.0042164,0.00426086,0.00419449,0.00429568,0.00424052,0.00426515,0.0042978,0.0042872,0.00422236,0.00421981,0.00426284,0.00425257,0.00427452,0.00423424,0.0041835,0.00420241,0.0042382,0.00425015,0.00428287,0.00420681,0.00426526,0.00433472,0.00424805,0.00416597,0.00425673,0.00418857,0.00423892,0.00431287,0.004213,0.00417167,0.00423888,0.00431589,0.00421326,0.00418656,0.00417315,0.00425158,0.0042378,0.00422433,0.00417965,0.0042528,0.0042016,0.0041966,0.0042333,0.00422777,0.00421182,0.00418185,0.0042585,0.00417541,0.00418777,0.00422221,0.00413973,0.00420473,0.0042211,0.00422507,0.00418628,0.00415579,0.00420194,0.00424142,0.00421568,0.00417498,0.00419918,0.00421184,0.00427129,0.00416568,0.0042245,0.00426216,0.00417384,0.00420889,0.00414568,0.00421412,0.0054744
